"","year","tourn_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","w_serveperc","l_serveperc","w_secondserve","l_secondserve","tour"
"470","2017","580","Australian Open","Hard",128,"G",20170116,221,104527,4,NA,"Stan Wawrinka","R",183,"SUI",31.8056125941,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",31.7508555784,"7-6(2) 6-4 6-3",5,"QF",134,4,2,107,58,41,32,16,5,6,7,3,86,46,34,17,15,0,3,4,5155,12,2505,0.542056074766355,0.534883720930233,0.959183673469388,0.925,"ATP"
"471","2017","580","Australian Open","Hard",128,"G",20170116,222,104745,9,NA,"Rafael Nadal","L",185,"ESP",30.6228610541,105683,3,NA,"Milos Raonic","R",196,"CAN",26.0561259411,"6-4 7-6(7) 6-4",5,"QF",164,4,4,105,76,63,15,16,4,4,14,2,107,71,48,20,16,1,3,9,3195,3,5290,0.723809523809524,0.663551401869159,0.862068965517241,0.944444444444444,"ATP"
"472","2017","580","Australian Open","Hard",128,"G",20170116,223,105777,15,NA,"Grigor Dimitrov","R",188,"BUL",25.6728268309,105676,11,NA,"David Goffin","R",163,"BEL",26.1108829569,"6-3 6-2 6-4",5,"QF",132,8,4,96,61,46,15,14,8,10,6,3,94,44,30,19,13,9,15,15,2135,11,2750,0.635416666666667,0.468085106382979,0.885714285714286,0.94,"ATP"
"473","2017","580","Australian Open","Hard",128,"G",20170116,224,103819,17,NA,"Roger Federer","R",185,"SUI",35.4414784394,104527,4,NA,"Stan Wawrinka","R",183,"SUI",31.8056125941,"7-5 6-3 1-6 4-6 6-3",5,"SF",184,11,3,143,86,62,33,24,8,12,10,2,135,89,56,32,23,5,9,17,1980,4,5155,0.601398601398601,0.659259259259259,0.947368421052632,0.956521739130435,"ATP"
"474","2017","580","Australian Open","Hard",128,"G",20170116,225,104745,9,NA,"Rafael Nadal","L",185,"ESP",30.6228610541,105777,15,NA,"Grigor Dimitrov","R",188,"BUL",25.6728268309,"6-3 5-7 7-6(5) 6-7(4) 6-4",5,"SF",296,8,3,184,135,93,27,28,12,16,20,5,181,124,87,28,27,8,13,9,3195,15,2135,0.733695652173913,0.685082872928177,0.938775510204082,0.912280701754386,"ATP"
"475","2017","580","Australian Open","Hard",128,"G",20170116,226,103819,17,NA,"Roger Federer","R",185,"SUI",35.4414784394,104745,9,NA,"Rafael Nadal","L",185,"ESP",30.6228610541,"6-4 3-6 6-1 3-6 6-3",5,"F",217,20,3,138,85,65,26,22,13,17,4,3,151,110,69,23,22,14,20,17,1980,9,3195,0.615942028985507,0.728476821192053,0.943396226415094,0.926829268292683,"ATP"
"476","2017","520","Roland Garros","Clay",128,"G",20170529,171,105453,8,NA,"Kei Nishikori","R",178,"JPN",27.4140999316,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",30.2915811088,"6-3 6-0 7-6(5)",5,"R64",117,5,5,85,50,42,15,14,6,9,6,5,84,55,30,14,13,2,9,9,3650,74,705,0.588235294117647,0.654761904761905,0.857142857142857,0.827586206896552,"ATP"
"477","2017","520","Roland Garros","Clay",128,"G",20170529,173,104926,28,NA,"Fabio Fognini","R",178,"ITA",30.0150581793,104312,NA,NA,"Andreas Seppi","R",190,"ITA",33.2676249144,"6-4 7-5 6-3",5,"R64",140,5,7,102,57,40,22,16,6,9,4,4,103,46,27,28,15,12,18,29,1350,83,651,0.558823529411765,0.446601941747573,0.844444444444444,0.929824561403509,"ATP"
"478","2017","520","Roland Garros","Clay",128,"G",20170529,178,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",35.6878850103,103970,30,NA,"David Ferrer","R",175,"ESP",35.1567419576,"7-5 3-6 7-5 4-6 6-4",5,"R64",232,11,6,171,102,75,29,27,12,19,5,14,174,103,72,33,26,16,24,36,1115,33,1185,0.596491228070175,0.591954022988506,0.91304347826087,0.802816901408451,"ATP"
"479","2017","520","Roland Garros","Clay",128,"G",20170529,196,104918,1,NA,"Andy Murray","R",190,"GBR",30.0396988364,105223,29,NA,"Juan Martin del Potro","R",198,"ARG",28.6789869952,"7-6(8) 7-5 6-0",5,"R32",173,5,3,102,58,40,27,15,7,9,6,4,108,66,43,14,15,11,17,1,10370,30,1325,0.568627450980392,0.611111111111111,0.931818181818182,0.904761904761905,"ATP"
"480","2017","520","Roland Garros","Clay",128,"G",20170529,200,104527,3,NA,"Stan Wawrinka","R",183,"SUI",32.1697467488,104926,28,NA,"Fabio Fognini","R",178,"ITA",30.0150581793,"7-6(2) 6-0 6-2",5,"R32",111,6,2,79,49,36,18,13,4,6,0,7,86,46,25,19,13,5,12,3,5695,29,1350,0.620253164556962,0.534883720930233,0.933333333333333,0.825,"ATP"
"481","2017","520","Roland Garros","Clay",128,"G",20170529,201,104792,15,NA,"Gael Monfils","R",193,"FRA",30.7405886379,104755,24,NA,"Richard Gasquet","R",185,"FRA",30.945927447,"7-6(5) 5-7 4-3 RET",5,"R32",144,4,3,92,65,50,15,16,0,2,2,3,114,72,47,25,15,9,11,16,2365,25,1605,0.706521739130435,0.631578947368421,0.888888888888889,0.928571428571429,"ATP"
"482","2017","520","Roland Garros","Clay",128,"G",20170529,203,105227,7,NA,"Marin Cilic","R",198,"CRO",28.6652977413,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",35.6878850103,"6-1 6-3 6-3",5,"R32",107,8,5,82,38,26,27,13,5,7,1,2,70,43,24,7,12,5,12,8,3765,36,1115,0.463414634146341,0.614285714285714,0.886363636363636,0.925925925925926,"ATP"
"483","2017","520","Roland Garros","Clay",128,"G",20170529,213,105453,8,NA,"Kei Nishikori","R",178,"JPN",27.4140999316,104269,NA,NA,"Fernando Verdasco","L",188,"ESP",33.5359342916,"0-6 6-4 6-4 6-0",5,"R16",154,4,2,112,59,37,25,16,8,13,3,6,109,77,48,12,16,10,17,9,3650,37,1085,0.526785714285714,0.706422018348624,0.962264150943396,0.8125,"ATP"
"484","2017","520","Roland Garros","Clay",128,"G",20170529,214,104527,3,NA,"Stan Wawrinka","R",183,"SUI",32.1697467488,104792,15,NA,"Gael Monfils","R",193,"FRA",30.7405886379,"7-5 7-6(7) 6-2",5,"R16",163,3,1,127,79,55,27,16,11,13,4,3,90,58,44,12,16,2,7,3,5695,16,2365,0.622047244094488,0.644444444444444,0.979166666666667,0.90625,"ATP"
"485","2017","520","Roland Garros","Clay",128,"G",20170529,215,105227,7,NA,"Marin Cilic","R",198,"CRO",28.6652977413,104731,NA,NA,"Kevin Anderson","R",203,"RSA",31.0308008214,"6-3 3-0 RET",5,"R16",48,4,2,32,17,14,7,6,0,1,0,1,33,16,7,7,6,0,4,8,3765,56,845,0.53125,0.484848484848485,0.866666666666667,0.941176470588235,"ATP"
"486","2017","520","Roland Garros","Clay",128,"G",20170529,217,104745,4,NA,"Rafael Nadal","L",185,"ESP",30.9869952088,105138,17,NA,"Roberto Bautista Agut","R",183,"ESP",29.1225188227,"6-1 6-2 6-2",5,"R16",110,4,2,68,42,29,19,12,3,4,0,1,76,58,30,6,11,11,18,4,5375,18,2155,0.617647058823529,0.763157894736842,0.923076923076923,0.944444444444444,"ATP"
"487","2017","520","Roland Garros","Clay",128,"G",20170529,220,104918,1,NA,"Andy Murray","R",190,"GBR",30.0396988364,105453,8,NA,"Kei Nishikori","R",178,"JPN",27.4140999316,"2-6 6-1 7-6(0) 6-1",5,"QF",159,3,6,111,69,51,18,17,4,9,1,2,89,50,31,18,17,5,12,1,10370,9,3650,0.621621621621622,0.561797752808989,0.857142857142857,0.948717948717949,"ATP"
"488","2017","520","Roland Garros","Clay",128,"G",20170529,221,104527,3,NA,"Stan Wawrinka","R",183,"SUI",32.1697467488,105227,7,NA,"Marin Cilic","R",198,"CRO",28.6652977413,"6-3 6-3 6-1",5,"QF",100,3,2,77,48,31,23,13,2,3,5,6,68,33,19,15,12,3,9,3,5695,8,3765,0.623376623376623,0.485294117647059,0.931034482758621,0.828571428571429,"ATP"
"489","2017","520","Roland Garros","Clay",128,"G",20170529,223,106233,6,NA,"Dominic Thiem","R",185,"AUT",23.7344284736,104925,2,NA,"Novak Djokovic","R",188,"SRB",30.0205338809,"7-6(5) 6-3 6-0",5,"QF",135,2,3,82,50,37,17,14,4,6,2,3,104,67,38,15,13,9,15,7,4145,2,7445,0.609756097560976,0.644230769230769,0.90625,0.918918918918919,"ATP"
"490","2017","520","Roland Garros","Clay",128,"G",20170529,224,104527,3,NA,"Stan Wawrinka","R",183,"SUI",32.1697467488,104918,1,NA,"Andy Murray","R",190,"GBR",30.0396988364,"6-7(6) 6-3 5-7 7-6(3) 6-1",5,"SF",274,6,3,166,99,65,41,26,7,12,1,5,173,100,66,34,26,5,14,3,5695,1,10370,0.596385542168675,0.578034682080925,0.955223880597015,0.931506849315068,"ATP"
"491","2017","520","Roland Garros","Clay",128,"G",20170529,225,104745,4,NA,"Rafael Nadal","L",185,"ESP",30.9869952088,106233,6,NA,"Dominic Thiem","R",185,"AUT",23.7344284736,"6-3 6-4 6-0",5,"SF",127,2,2,74,49,35,19,13,7,8,3,3,81,43,27,14,12,4,10,4,5375,7,4145,0.662162162162162,0.530864197530864,0.92,0.921052631578947,"ATP"
"492","2017","520","Roland Garros","Clay",128,"G",20170529,226,104745,4,NA,"Rafael Nadal","L",185,"ESP",30.9869952088,104527,3,NA,"Stan Wawrinka","R",183,"SUI",32.1697467488,"6-2 6-3 6-1",5,"F",125,4,0,65,42,35,15,12,1,1,1,0,86,50,26,16,12,7,13,4,5375,3,5695,0.646153846153846,0.581395348837209,1,1,"ATP"
"493","2017","540","Wimbledon","Grass",128,"G",20170703,112,104731,NA,NA,"Kevin Anderson","R",203,"RSA",31.1266255989,104269,31,NA,"Fernando Verdasco","L",188,"ESP",33.6317590691,"2-6 7-6(5) 7-6(8) 6-3",5,"R128",175,25,4,128,97,78,15,21,1,3,6,6,139,85,68,27,20,3,4,42,970,35,1175,0.7578125,0.611510791366906,0.870967741935484,0.888888888888889,"ATP"
"494","2017","540","Wimbledon","Grass",128,"G",20170703,131,105227,7,NA,"Marin Cilic","R",198,"CRO",28.7611225188,104259,NA,NA,"Philipp Kohlschreiber","R",178,"GER",33.7138945927,"6-4 6-2 6-3",5,"R128",116,15,1,88,56,44,18,14,4,4,3,2,90,59,39,12,13,6,10,6,4235,60,840,0.636363636363636,0.655555555555556,0.96875,0.935483870967742,"ATP"
"495","2017","540","Wimbledon","Grass",128,"G",20170703,152,103970,NA,NA,"David Ferrer","R",175,"ESP",35.2525667351,104755,22,NA,"Richard Gasquet","R",185,"FRA",31.0417522245,"6-3 6-4 5-7 6-2",5,"R128",174,1,5,130,85,59,30,20,5,6,0,0,120,71,47,29,19,7,11,39,1005,27,1560,0.653846153846154,0.591666666666667,0.888888888888889,1,"ATP"
"496","2017","540","Wimbledon","Grass",128,"G",20170703,155,104607,11,NA,"Tomas Berdych","R",196,"CZE",31.7919233402,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",30.3874058864,"6-3 3-6 7-6(4) 6-4",5,"R128",142,12,3,111,64,56,30,20,4,5,17,2,107,77,64,13,20,0,2,15,2570,71,705,0.576576576576577,0.719626168224299,0.936170212765957,0.933333333333333,"ATP"
"497","2017","540","Wimbledon","Grass",128,"G",20170703,170,104731,NA,NA,"Kevin Anderson","R",203,"RSA",31.1266255989,104312,NA,NA,"Andreas Seppi","R",190,"ITA",33.363449692,"6-3 7-6(4) 6-3",5,"R64",100,16,1,82,53,47,23,15,0,0,10,2,79,49,38,17,15,3,5,42,970,87,626,0.646341463414634,0.620253164556962,0.96551724137931,0.933333333333333,"ATP"
"498","2017","540","Wimbledon","Grass",128,"G",20170703,180,105683,6,NA,"Milos Raonic","R",196,"CAN",26.5160848734,104022,NA,NA,"Mikhail Youzhny","R",183,"RUS",35.022587269,"3-6 7-6(7) 6-4 7-5",5,"R64",160,27,7,113,73,65,23,22,3,4,2,3,134,85,64,28,21,4,6,7,4150,82,640,0.646017699115044,0.634328358208955,0.825,0.938775510204082,"ATP"
"499","2017","540","Wimbledon","Grass",128,"G",20170703,188,106233,8,NA,"Dominic Thiem","R",185,"AUT",23.8302532512,104468,NA,NA,"Gilles Simon","R",183,"FRA",32.514715948,"5-7 6-4 6-2 6-4",5,"R64",171,17,1,112,65,51,25,20,1,3,3,2,147,93,62,27,20,13,18,8,3895,36,1095,0.580357142857143,0.63265306122449,0.978723404255319,0.962962962962963,"ATP"
"500","2017","540","Wimbledon","Grass",128,"G",20170703,196,104918,1,NA,"Andy Murray","R",190,"GBR",30.135523614,104926,28,NA,"Fabio Fognini","R",178,"ITA",30.1108829569,"6-2 4-6 6-1 7-5",5,"R32",159,15,7,118,76,56,21,19,7,10,3,7,102,63,42,16,18,2,9,1,9390,29,1430,0.644067796610169,0.617647058823529,0.833333333333333,0.82051282051282,"ATP"
"501","2017","540","Wimbledon","Grass",128,"G",20170703,198,105023,24,NA,"Sam Querrey","R",198,"USA",29.7385352498,104542,12,NA,"Jo-Wilfried Tsonga","R",188,"FRA",32.2108145106,"6-2 3-6 7-6(5) 1-6 7-5",5,"R32",178,22,5,141,78,69,30,24,5,8,12,6,157,99,79,31,24,4,7,28,1495,10,3075,0.553191489361702,0.630573248407643,0.920634920634921,0.896551724137931,"ATP"
"502","2017","540","Wimbledon","Grass",128,"G",20170703,202,105138,18,NA,"Roberto Bautista Agut","R",183,"ESP",29.2183436003,105453,9,NA,"Kei Nishikori","R",178,"JPN",27.5099247091,"6-4 7-6(3) 3-6 6-3",5,"R32",200,3,3,146,97,73,23,20,9,11,5,7,146,88,62,30,20,8,11,19,2155,9,3830,0.664383561643836,0.602739726027397,0.938775510204082,0.879310344827586,"ATP"
"503","2017","540","Wimbledon","Grass",128,"G",20170703,209,104607,11,NA,"Tomas Berdych","R",196,"CZE",31.7919233402,103970,NA,NA,"David Ferrer","R",175,"ESP",35.2525667351,"6-3 6-4 6-3",5,"R32",105,3,1,75,45,38,19,14,1,1,3,2,93,56,36,18,14,4,8,15,2570,39,1005,0.6,0.602150537634409,0.966666666666667,0.945945945945946,"ATP"
"504","2017","540","Wimbledon","Grass",128,"G",20170703,213,105023,24,NA,"Sam Querrey","R",198,"USA",29.7385352498,104731,NA,NA,"Kevin Anderson","R",203,"RSA",31.1266255989,"5-7 7-6(5) 6-3 6-7(11) 6-3",5,"R16",186,31,1,173,115,95,34,27,6,7,31,5,146,106,90,20,27,1,3,28,1495,42,970,0.664739884393064,0.726027397260274,0.982758620689655,0.875,"ATP"
"505","2017","540","Wimbledon","Grass",128,"G",20170703,215,105227,7,NA,"Marin Cilic","R",198,"CRO",28.7611225188,105138,18,NA,"Roberto Bautista Agut","R",183,"ESP",29.2183436003,"6-2 6-2 6-2",5,"R16",100,9,0,78,43,34,20,12,5,6,0,3,67,52,27,3,12,2,9,6,4235,19,2155,0.551282051282051,0.776119402985075,1,0.8,"ATP"
"506","2017","540","Wimbledon","Grass",128,"G",20170703,217,103819,3,NA,"Roger Federer","R",185,"SUI",35.9014373717,105777,13,NA,"Grigor Dimitrov","R",188,"BUL",26.1327857632,"6-4 6-2 6-4",5,"R16",97,8,0,75,52,39,17,14,2,3,7,7,91,57,37,15,14,5,10,5,5265,11,3070,0.693333333333333,0.626373626373626,1,0.794117647058823,"ATP"
"507","2017","540","Wimbledon","Grass",128,"G",20170703,218,104607,11,NA,"Tomas Berdych","R",196,"CZE",31.7919233402,106233,8,NA,"Dominic Thiem","R",185,"AUT",23.8302532512,"6-3 6-7(1) 6-3 3-6 6-3",5,"R16",172,15,2,141,105,87,18,24,4,5,11,6,132,74,60,34,24,10,13,15,2570,8,3895,0.74468085106383,0.560606060606061,0.944444444444444,0.896551724137931,"ATP"
"508","2017","540","Wimbledon","Grass",128,"G",20170703,220,105023,24,NA,"Sam Querrey","R",198,"USA",29.7385352498,104918,1,NA,"Andy Murray","R",190,"GBR",30.135523614,"3-6 6-4 6-7(4) 6-1 6-1",5,"QF",161,27,2,116,74,62,23,23,4,7,8,2,132,82,60,20,22,4,12,28,1495,1,9390,0.637931034482759,0.621212121212121,0.952380952380952,0.96,"ATP"
"509","2017","540","Wimbledon","Grass",128,"G",20170703,222,103819,3,NA,"Roger Federer","R",185,"SUI",35.9014373717,105683,6,NA,"Milos Raonic","R",196,"CAN",26.5160848734,"6-4 6-2 7-6(4)",5,"QF",117,11,2,89,61,55,15,15,5,5,11,0,96,70,50,11,15,3,6,5,5265,7,4150,0.685393258426966,0.729166666666667,0.928571428571429,1,"ATP"
"510","2017","540","Wimbledon","Grass",128,"G",20170703,223,104607,11,NA,"Tomas Berdych","R",196,"CZE",31.7919233402,104925,2,NA,"Novak Djokovic","R",188,"SRB",30.1163586585,"7-6(2) 2-0 RET",5,"QF",63,1,1,46,27,25,10,7,0,0,1,0,47,39,25,4,7,0,1,15,2570,4,6055,0.58695652173913,0.829787234042553,0.947368421052632,1,"ATP"
"511","2017","540","Wimbledon","Grass",128,"G",20170703,224,105227,7,NA,"Marin Cilic","R",198,"CRO",28.7611225188,105023,24,NA,"Sam Querrey","R",198,"USA",29.7385352498,"6-7(6) 6-4 7-6(3) 7-5",5,"SF",176,25,1,120,78,69,28,23,1,3,13,3,151,97,72,26,23,10,14,6,4235,28,1495,0.65,0.642384105960265,0.976190476190476,0.944444444444444,"ATP"
"512","2017","540","Wimbledon","Grass",128,"G",20170703,225,103819,3,NA,"Roger Federer","R",185,"SUI",35.9014373717,104607,11,NA,"Tomas Berdych","R",196,"CZE",31.7919233402,"7-6(4) 7-6(4) 6-4",5,"SF",138,13,4,105,70,59,21,17,5,6,9,0,128,79,54,28,17,7,9,5,5265,15,2570,0.666666666666667,0.6171875,0.885714285714286,1,"ATP"
"513","2017","540","Wimbledon","Grass",128,"G",20170703,226,103819,3,NA,"Roger Federer","R",185,"SUI",35.9014373717,105227,7,NA,"Marin Cilic","R",198,"CRO",28.7611225188,"6-3 6-1 6-4",5,"F",101,8,2,70,53,43,12,13,1,1,5,3,90,54,35,14,13,5,10,5,5265,6,4235,0.757142857142857,0.6,0.882352941176471,0.916666666666667,"ATP"
"514","2017","560","US Open","Hard",128,"G",20170828,111,104792,18,NA,"Gael Monfils","R",193,"FRA",30.9897330595,104871,NA,NA,"Jeremy Chardy","R",188,"FRA",30.5407255305,"7-6(6) 6-3 6-4",5,"R128",126,18,5,97,48,39,28,16,2,4,3,8,108,60,41,24,15,6,11,22,1915,79,655,0.494845360824742,0.555555555555556,0.897959183673469,0.833333333333333,"ATP"
"515","2017","560","US Open","Hard",128,"G",20170828,124,105138,11,NA,"Roberto Bautista Agut","R",183,"ESP",29.3716632444,104312,NA,NA,"Andreas Seppi","R",190,"ITA",33.5167693361,"6-2 4-6 6-2 7-6(1)",5,"R128",175,4,1,133,77,49,36,19,13,16,11,3,120,69,50,19,19,8,14,13,2525,81,646,0.578947368421053,0.575,0.982142857142857,0.941176470588235,"ATP"
"516","2017","560","US Open","Hard",128,"G",20170828,132,105023,17,NA,"Sam Querrey","R",198,"USA",29.8918548939,104468,NA,NA,"Gilles Simon","R",183,"FRA",32.6680355921,"6-4 6-3 6-4",5,"R128",112,10,3,85,40,30,23,15,2,6,2,2,95,49,25,24,14,13,20,21,2095,39,1110,0.470588235294118,0.515789473684211,0.933333333333333,0.956521739130435,"ATP"
"517","2017","560","US Open","Hard",128,"G",20170828,172,103819,3,NA,"Roger Federer","R",185,"SUI",36.0547570157,104022,NA,NA,"Mikhail Youzhny","R",183,"RUS",35.1759069131,"6-1 6-7(3) 4-6 6-4 6-2",5,"R64",188,12,2,140,87,68,27,24,4,8,5,8,177,109,68,30,23,8,16,3,7145,101,541,0.621428571428571,0.615819209039548,0.962264150943396,0.882352941176471,"ATP"
"518","2017","560","US Open","Hard",128,"G",20170828,173,103852,31,NA,"Feliciano Lopez","L",188,"ESP",35.9370294319,104269,NA,NA,"Fernando Verdasco","L",188,"ESP",33.7850787132,"6-3 6-2 3-6 6-1",5,"R64",131,11,2,108,64,49,20,17,6,8,8,3,93,56,38,16,16,5,11,35,1250,43,1080,0.592592592592593,0.602150537634409,0.954545454545455,0.918918918918919,"ATP"
"519","2017","560","US Open","Hard",128,"G",20170828,198,105676,9,NA,"David Goffin","R",163,"BEL",26.7241615332,104792,18,NA,"Gael Monfils","R",193,"FRA",30.9897330595,"7-5 5-1 RET",5,"R32",75,0,0,53,32,26,12,9,2,2,1,4,61,27,18,17,9,2,5,14,2525,22,1915,0.60377358490566,0.442622950819672,1,0.882352941176471,"ATP"
"520","2017","560","US Open","Hard",128,"G",20170828,200,103819,3,NA,"Roger Federer","R",185,"SUI",36.0547570157,103852,31,NA,"Feliciano Lopez","L",188,"ESP",35.9370294319,"6-3 6-3 7-5",5,"R32",106,13,1,84,46,39,22,15,5,6,9,3,91,49,38,16,15,7,12,3,7145,35,1250,0.547619047619048,0.538461538461538,0.973684210526316,0.928571428571429,"ATP"
"521","2017","560","US Open","Hard",128,"G",20170828,202,105223,24,NA,"Juan Martin del Potro","R",198,"ARG",28.9281314168,105138,11,NA,"Roberto Bautista Agut","R",183,"ESP",29.3716632444,"6-3 6-3 6-4",5,"R32",130,14,4,77,49,38,17,14,2,3,0,1,92,57,37,16,14,8,13,28,1460,13,2525,0.636363636363636,0.619565217391304,0.857142857142857,0.971428571428571,"ATP"
"522","2017","560","US Open","Hard",128,"G",20170828,214,103819,3,NA,"Roger Federer","R",185,"SUI",36.0547570157,104259,33,NA,"Philipp Kohlschreiber","R",178,"GER",33.8672142368,"6-4 6-2 7-5",5,"R16",109,11,2,75,49,43,19,15,0,0,4,2,96,55,37,20,15,3,7,3,7145,37,1135,0.653333333333333,0.572916666666667,0.923076923076923,0.951219512195122,"ATP"
"523","2017","560","US Open","Hard",128,"G",20170828,215,105223,24,NA,"Juan Martin del Potro","R",198,"ARG",28.9281314168,106233,6,NA,"Dominic Thiem","R",185,"AUT",23.9835728953,"1-6 2-6 6-1 7-6(1) 6-4",5,"R16",215,9,4,136,78,50,33,22,6,12,5,5,144,91,57,31,22,11,16,28,1460,8,4030,0.573529411764706,0.631944444444444,0.931034482758621,0.905660377358491,"ATP"
"524","2017","560","US Open","Hard",128,"G",20170828,221,105223,24,NA,"Juan Martin del Potro","R",198,"ARG",28.9281314168,103819,3,NA,"Roger Federer","R",185,"SUI",36.0547570157,"7-5 3-6 7-6(8) 6-4",5,"QF",170,12,3,119,80,65,20,22,1,3,17,5,137,84,61,30,21,3,6,28,1460,3,7145,0.672268907563025,0.613138686131387,0.923076923076923,0.905660377358491,"ATP"
"525","2017","560","US Open","Hard",128,"G",20170828,222,104731,28,NA,"Kevin Anderson","R",203,"RSA",31.279945243,105023,17,NA,"Sam Querrey","R",198,"USA",29.8918548939,"7-6(5) 6-7(9) 6-3 7-6(7)",5,"QF",206,22,3,147,99,81,29,23,1,2,20,7,153,84,68,38,22,4,6,32,1360,21,2095,0.673469387755102,0.549019607843137,0.9375,0.898550724637681,"ATP"
"526","2017","560","US Open","Hard",128,"G",20170828,224,104745,1,NA,"Rafael Nadal","L",185,"ESP",31.2361396304,105223,24,NA,"Juan Martin del Potro","R",198,"ARG",28.9281314168,"4-6 6-0 6-3 6-2",5,"SF",150,5,2,90,65,50,18,17,1,2,7,4,95,63,45,9,16,7,13,1,7645,28,1460,0.722222222222222,0.663157894736842,0.92,0.875,"ATP"
"527","2017","560","US Open","Hard",128,"G",20170828,226,104745,1,NA,"Rafael Nadal","L",185,"ESP",31.2361396304,104731,28,NA,"Kevin Anderson","R",203,"RSA",31.279945243,"6-3 6-3 6-4",5,"F",147,1,1,72,45,38,19,14,0,0,10,4,108,64,47,16,14,5,9,1,7645,32,1360,0.625,0.592592592592593,0.962962962962963,0.909090909090909,"ATP"
"528","2018","580","Australian Open","Hard",128,"G",20180115,137,104269,NA,NA,"Fernando Verdasco","L",188,"ESP",34.1683778234,105138,20,NA,"Roberto Bautista Agut","R",183,"ESP",29.7549623546,"6-1 7-5 7-5",5,"R128",127,10,5,77,54,45,11,15,2,4,1,1,107,80,46,11,16,4,11,40,1225,21,2015,0.701298701298701,0.747663551401869,0.782608695652174,0.962962962962963,"ATP"
"529","2018","580","Australian Open","Hard",128,"G",20180115,157,105023,13,NA,"Sam Querrey","R",198,"USA",30.2751540041,103852,NA,NA,"Feliciano Lopez","L",188,"ESP",36.3203285421,"6-3 6-4 6-2",5,"R128",91,28,4,78,46,39,21,14,0,0,13,2,89,65,40,12,13,9,13,13,2535,38,1295,0.58974358974359,0.730337078651685,0.875,0.916666666666667,"ATP"
"530","2018","580","Australian Open","Hard",128,"G",20180115,221,104925,14,NA,"Novak Djokovic","R",188,"SRB",30.6529774127,104792,NA,NA,"Gael Monfils","R",193,"FRA",31.3730321697,"4-6 6-3 6-1 6-3",5,"R64",165,5,11,117,77,56,18,18,5,8,5,15,114,60,38,22,17,8,15,14,2335,39,1265,0.658119658119658,0.526315789473684,0.725,0.722222222222222,"ATP"
"531","2018","580","Australian Open","Hard",128,"G",20180115,314,104607,19,NA,"Tomas Berdych","R",196,"CZE",32.3285420945,105223,12,NA,"Juan Martin del Potro","R",198,"ARG",29.311430527,"6-3 6-3 6-2",5,"R32",136,20,5,94,56,43,16,13,7,9,7,3,86,52,32,8,13,11,18,20,2050,10,2725,0.595744680851064,0.604651162790698,0.868421052631579,0.911764705882353,"ATP"
"532","2018","580","Australian Open","Hard",128,"G",20180115,316,103819,2,NA,"Roger Federer","R",185,"SUI",36.4380561259,104755,29,NA,"Richard Gasquet","R",185,"FRA",31.5783709788,"6-2 7-5 6-4",5,"R32",119,12,1,94,61,49,14,15,1,2,3,3,90,61,41,12,15,3,8,2,9605,31,1375,0.648936170212766,0.677777777777778,0.96969696969697,0.896551724137931,"ATP"
"533","2018","580","Australian Open","Hard",128,"G",20180115,407,104607,19,NA,"Tomas Berdych","R",196,"CZE",32.3285420945,104926,25,NA,"Fabio Fognini","R",178,"ITA",30.6475017112,"6-1 6-4 6-4",5,"R16",128,10,1,89,42,32,27,14,7,9,3,4,83,47,23,20,13,5,11,20,2050,25,1715,0.471910112359551,0.566265060240964,0.978723404255319,0.888888888888889,"ATP"
"534","2018","580","Australian Open","Hard",128,"G",20180115,501,105227,6,NA,"Marin Cilic","R",198,"CRO",29.2977412731,104745,1,NA,"Rafael Nadal","L",185,"ESP",31.6194387406,"3-6 6-3 6-7(5) 6-2 2-0 RET",5,"QF",227,20,8,138,93,72,17,20,8,10,3,2,164,123,83,13,20,14,19,6,3805,1,10600,0.673913043478261,0.75,0.822222222222222,0.951219512195122,"ATP"
"535","2018","580","Australian Open","Hard",128,"G",20180115,504,103819,2,NA,"Roger Federer","R",185,"SUI",36.4380561259,104607,19,NA,"Tomas Berdych","R",196,"CZE",32.3285420945,"7-6(1) 6-3 6-4",5,"QF",134,15,5,96,60,50,19,16,3,5,4,1,94,53,37,21,15,4,8,2,9605,20,2050,0.625,0.563829787234043,0.861111111111111,0.975609756097561,"ATP"
